"fue","MUE"
"fue 1","MUE 29"
"fue 3","MUE 33"
"fue 5","MUE 11"
"fue 6","MUE 35"
"fue 10","MUE 20"
"fue 12","MUE 27"
"fue 14","MUE 21"
"fue 15","MUE 6"
"fue 16","MUE 8"
"fue 17","MUE 18"
"fue 18","MUE 36"
"fue 20","MUE 13"
"fue 23","MUE 19"
"fue 25","MUE 34"
"fue 31","MUE 2"
"fue 32","MUE 32"
"fue 43","MUE 15"
"fue 45","MUE 9"
"fue 47","MUE 17"
"fue 50","MUE 12"
"fue 51","MUE 30"
"fue 53","MUE 26"
"fue 54","MUE 23"
"fue 55","MUE 4"
"fue 56","MUE 28"
"fue 64","MUE 7"
"fue 65","MUE 25"
"fue 67","MUE 31"
"fue 69","MUE 22"
"fue 70","MUE 16"
"fue 76","MUE 3"
"fue 79","MUE 5"
"fue 85","MUE 1"
"fue 86","MUE 14"
"fue 87","MUE 10"
"fue 90","MUE 24"
