"fue","MUE"
"fue 1","MUE 36"
"fue 7","MUE 1"
"fue 9","MUE 31"
"fue 16","MUE 3"
"fue 17","MUE 15"
"fue 18","MUE 22"
"fue 27","MUE 5"
"fue 29","MUE 26"
"fue 30","MUE 17"
"fue 31","MUE 12"
"fue 34","MUE 28"
"fue 35","MUE 27"
"fue 36","MUE 21"
"fue 41","MUE 20"
"fue 42","MUE 2"
"fue 44","MUE 11"
"fue 50","MUE 34"
"fue 52","MUE 35"
"fue 57","MUE 19"
"fue 58","MUE 16"
"fue 59","MUE 33"
"fue 60","MUE 25"
"fue 62","MUE 24"
"fue 63","MUE 14"
"fue 64","MUE 32"
"fue 66","MUE 30"
"fue 68","MUE 29"
"fue 70","MUE 8"
"fue 71","MUE 23"
"fue 72","MUE 4"
"fue 74","MUE 10"
"fue 75","MUE 7"
"fue 76","MUE 13"
"fue 77","MUE 9"
"fue 82","MUE 6"
"fue 83","MUE 18"
