"fue","MUE"
"fue 1","MUE 7"
"fue 2","MUE 28"
"fue 3","MUE 25"
"fue 4","MUE 35"
"fue 6","MUE 23"
"fue 7","MUE 13"
"fue 10","MUE 8"
"fue 13","MUE 17"
"fue 14","MUE 31"
"fue 18","MUE 11"
"fue 19","MUE 32"
"fue 22","MUE 15"
"fue 23","MUE 27"
"fue 24","MUE 18"
"fue 25","MUE 12"
"fue 26","MUE 29"
"fue 28","MUE 9"
"fue 29","MUE 1"
"fue 30","MUE 6"
"fue 32","MUE 36"
"fue 37","MUE 4"
"fue 38","MUE 34"
"fue 39","MUE 20"
"fue 41","MUE 14"
"fue 42","MUE 16"
"fue 43","MUE 19"
"fue 44","MUE 2"
"fue 47","MUE 3"
"fue 48","MUE 10"
"fue 49","MUE 5"
"fue 51","MUE 21"
"fue 52","MUE 30"
"fue 54","MUE 22"
"fue 57","MUE 24"
"fue 58","MUE 26"
"fue 59","MUE 33"
