"fue","MUE"
"fue 4","MUE 10"
"fue 5","MUE 17"
"fue 11","MUE 5"
"fue 13","MUE 33"
"fue 14","MUE 22"
"fue 18","MUE 23"
"fue 19","MUE 28"
"fue 22","MUE 30"
"fue 27","MUE 26"
"fue 34","MUE 1"
"fue 35","MUE 36"
"fue 39","MUE 34"
"fue 40","MUE 15"
"fue 41","MUE 12"
"fue 43","MUE 35"
"fue 44","MUE 4"
"fue 45","MUE 6"
"fue 46","MUE 29"
"fue 47","MUE 27"
"fue 49","MUE 32"
"fue 52","MUE 24"
"fue 54","MUE 8"
"fue 65","MUE 31"
"fue 66","MUE 19"
"fue 67","MUE 9"
"fue 69","MUE 16"
"fue 70","MUE 14"
"fue 72","MUE 7"
"fue 76","MUE 11"
"fue 78","MUE 21"
"fue 79","MUE 3"
"fue 83","MUE 18"
"fue 85","MUE 25"
"fue 87","MUE 13"
"fue 88","MUE 2"
"fue 89","MUE 20"
