"fue","MUE"
"fue 1","MUE 33"
"fue 2","MUE 29"
"fue 5","MUE 28"
"fue 7","MUE 19"
"fue 10","MUE 34"
"fue 11","MUE 3"
"fue 12","MUE 10"
"fue 14","MUE 18"
"fue 24","MUE 32"
"fue 25","MUE 7"
"fue 26","MUE 23"
"fue 27","MUE 36"
"fue 28","MUE 2"
"fue 31","MUE 20"
"fue 33","MUE 16"
"fue 34","MUE 11"
"fue 35","MUE 22"
"fue 37","MUE 12"
"fue 38","MUE 5"
"fue 40","MUE 24"
"fue 42","MUE 27"
"fue 44","MUE 13"
"fue 48","MUE 15"
"fue 49","MUE 35"
"fue 53","MUE 14"
"fue 55","MUE 31"
"fue 57","MUE 17"
"fue 58","MUE 8"
"fue 61","MUE 1"
"fue 62","MUE 26"
"fue 63","MUE 4"
"fue 65","MUE 30"
"fue 66","MUE 25"
"fue 67","MUE 6"
"fue 69","MUE 9"
"fue 70","MUE 21"
