"fue","MUE"
"fue 1","MUE 30"
"fue 2","MUE 7"
"fue 4","MUE 27"
"fue 6","MUE 17"
"fue 8","MUE 4"
"fue 11","MUE 6"
"fue 12","MUE 12"
"fue 14","MUE 24"
"fue 15","MUE 14"
"fue 17","MUE 3"
"fue 18","MUE 36"
"fue 22","MUE 26"
"fue 25","MUE 22"
"fue 28","MUE 25"
"fue 29","MUE 31"
"fue 31","MUE 23"
"fue 33","MUE 2"
"fue 37","MUE 19"
"fue 38","MUE 1"
"fue 39","MUE 29"
"fue 41","MUE 28"
"fue 43","MUE 8"
"fue 45","MUE 10"
"fue 49","MUE 33"
"fue 54","MUE 35"
"fue 55","MUE 20"
"fue 57","MUE 13"
"fue 59","MUE 16"
"fue 62","MUE 18"
"fue 63","MUE 9"
"fue 64","MUE 5"
"fue 69","MUE 34"
"fue 70","MUE 21"
"fue 73","MUE 32"
"fue 76","MUE 11"
"fue 77","MUE 15"
