"fue","MUE"
"fue 3","MUE 27"
"fue 4","MUE 28"
"fue 8","MUE 1"
"fue 9","MUE 2"
"fue 10","MUE 32"
"fue 11","MUE 25"
"fue 12","MUE 9"
"fue 13","MUE 10"
"fue 16","MUE 17"
"fue 19","MUE 4"
"fue 21","MUE 7"
"fue 22","MUE 36"
"fue 23","MUE 31"
"fue 24","MUE 19"
"fue 25","MUE 15"
"fue 26","MUE 16"
"fue 27","MUE 20"
"fue 31","MUE 26"
"fue 34","MUE 14"
"fue 35","MUE 30"
"fue 36","MUE 8"
"fue 37","MUE 21"
"fue 38","MUE 29"
"fue 39","MUE 12"
"fue 41","MUE 11"
"fue 42","MUE 13"
"fue 43","MUE 3"
"fue 44","MUE 22"
"fue 45","MUE 6"
"fue 46","MUE 33"
"fue 47","MUE 34"
"fue 49","MUE 5"
"fue 52","MUE 23"
"fue 53","MUE 18"
"fue 57","MUE 24"
"fue 58","MUE 35"
