"fue","MUE"
"fue 2","MUE 12"
"fue 4","MUE 27"
"fue 5","MUE 23"
"fue 9","MUE 36"
"fue 11","MUE 24"
"fue 13","MUE 17"
"fue 15","MUE 26"
"fue 16","MUE 11"
"fue 22","MUE 25"
"fue 24","MUE 22"
"fue 29","MUE 1"
"fue 33","MUE 2"
"fue 35","MUE 8"
"fue 36","MUE 9"
"fue 37","MUE 14"
"fue 38","MUE 20"
"fue 43","MUE 29"
"fue 44","MUE 34"
"fue 46","MUE 10"
"fue 49","MUE 4"
"fue 51","MUE 3"
"fue 52","MUE 15"
"fue 53","MUE 32"
"fue 54","MUE 6"
"fue 59","MUE 13"
"fue 60","MUE 18"
"fue 64","MUE 5"
"fue 65","MUE 31"
"fue 66","MUE 35"
"fue 67","MUE 33"
"fue 73","MUE 16"
"fue 74","MUE 28"
"fue 76","MUE 19"
"fue 77","MUE 7"
"fue 79","MUE 30"
"fue 82","MUE 21"
