"fue","MUE"
"fue 5","MUE 12"
"fue 11","MUE 2"
"fue 12","MUE 22"
"fue 20","MUE 13"
"fue 25","MUE 23"
"fue 30","MUE 18"
"fue 32","MUE 27"
"fue 33","MUE 28"
"fue 38","MUE 4"
"fue 40","MUE 3"
"fue 41","MUE 17"
"fue 42","MUE 25"
"fue 44","MUE 8"
"fue 45","MUE 29"
"fue 46","MUE 11"
"fue 50","MUE 1"
"fue 52","MUE 36"
"fue 53","MUE 19"
"fue 54","MUE 20"
"fue 56","MUE 10"
"fue 59","MUE 6"
"fue 61","MUE 34"
"fue 62","MUE 32"
"fue 63","MUE 9"
"fue 64","MUE 31"
"fue 65","MUE 15"
"fue 66","MUE 33"
"fue 67","MUE 24"
"fue 69","MUE 14"
"fue 70","MUE 26"
"fue 73","MUE 7"
"fue 74","MUE 30"
"fue 76","MUE 21"
"fue 77","MUE 5"
"fue 88","MUE 16"
"fue 89","MUE 35"
