"fue","MUE"
"fue 1","MUE 21"
"fue 3","MUE 18"
"fue 5","MUE 3"
"fue 6","MUE 16"
"fue 7","MUE 36"
"fue 8","MUE 23"
"fue 9","MUE 24"
"fue 10","MUE 17"
"fue 11","MUE 14"
"fue 12","MUE 34"
"fue 16","MUE 22"
"fue 19","MUE 5"
"fue 20","MUE 8"
"fue 23","MUE 9"
"fue 25","MUE 32"
"fue 26","MUE 20"
"fue 29","MUE 30"
"fue 30","MUE 1"
"fue 31","MUE 28"
"fue 32","MUE 2"
"fue 33","MUE 27"
"fue 37","MUE 6"
"fue 38","MUE 4"
"fue 39","MUE 31"
"fue 40","MUE 25"
"fue 41","MUE 11"
"fue 46","MUE 19"
"fue 47","MUE 10"
"fue 48","MUE 13"
"fue 52","MUE 15"
"fue 53","MUE 35"
"fue 57","MUE 29"
"fue 59","MUE 12"
"fue 62","MUE 7"
"fue 63","MUE 26"
"fue 66","MUE 33"
