"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 9"
"fue 6","MUE 14"
"fue 7","MUE 27"
"fue 8","MUE 19"
"fue 10","MUE 25"
"fue 12","MUE 30"
"fue 14","MUE 31"
"fue 15","MUE 15"
"fue 16","MUE 32"
"fue 19","MUE 5"
"fue 20","MUE 3"
"fue 22","MUE 12"
"fue 23","MUE 23"
"fue 25","MUE 33"
"fue 29","MUE 26"
"fue 31","MUE 18"
"fue 34","MUE 21"
"fue 35","MUE 16"
"fue 36","MUE 24"
"fue 40","MUE 7"
"fue 41","MUE 6"
"fue 42","MUE 29"
"fue 44","MUE 8"
"fue 45","MUE 4"
"fue 49","MUE 2"
"fue 50","MUE 11"
"fue 51","MUE 22"
"fue 52","MUE 34"
"fue 53","MUE 1"
"fue 54","MUE 13"
"fue 58","MUE 28"
"fue 62","MUE 35"
"fue 63","MUE 17"
"fue 64","MUE 10"
"fue 65","MUE 36"
