"fue","MUE"
"fue 3","MUE 31"
"fue 4","MUE 32"
"fue 6","MUE 8"
"fue 7","MUE 25"
"fue 9","MUE 5"
"fue 10","MUE 14"
"fue 11","MUE 10"
"fue 12","MUE 1"
"fue 15","MUE 27"
"fue 17","MUE 18"
"fue 18","MUE 16"
"fue 20","MUE 36"
"fue 22","MUE 3"
"fue 24","MUE 15"
"fue 25","MUE 7"
"fue 29","MUE 20"
"fue 30","MUE 9"
"fue 31","MUE 24"
"fue 32","MUE 19"
"fue 33","MUE 22"
"fue 34","MUE 2"
"fue 35","MUE 4"
"fue 39","MUE 26"
"fue 40","MUE 17"
"fue 41","MUE 29"
"fue 42","MUE 34"
"fue 46","MUE 28"
"fue 49","MUE 35"
"fue 51","MUE 6"
"fue 54","MUE 12"
"fue 55","MUE 33"
"fue 58","MUE 21"
"fue 59","MUE 30"
"fue 60","MUE 11"
"fue 62","MUE 23"
"fue 66","MUE 13"
