"fue","MUE"
"fue 5","MUE 16"
"fue 7","MUE 6"
"fue 9","MUE 5"
"fue 11","MUE 34"
"fue 14","MUE 17"
"fue 16","MUE 8"
"fue 18","MUE 1"
"fue 20","MUE 33"
"fue 21","MUE 15"
"fue 23","MUE 18"
"fue 24","MUE 35"
"fue 28","MUE 28"
"fue 29","MUE 29"
"fue 30","MUE 22"
"fue 32","MUE 21"
"fue 34","MUE 7"
"fue 35","MUE 11"
"fue 37","MUE 24"
"fue 41","MUE 32"
"fue 44","MUE 4"
"fue 45","MUE 9"
"fue 47","MUE 12"
"fue 49","MUE 20"
"fue 52","MUE 30"
"fue 53","MUE 19"
"fue 54","MUE 25"
"fue 56","MUE 10"
"fue 57","MUE 27"
"fue 61","MUE 2"
"fue 64","MUE 31"
"fue 65","MUE 13"
"fue 67","MUE 26"
"fue 68","MUE 3"
"fue 69","MUE 36"
"fue 71","MUE 14"
"fue 72","MUE 23"
