"fue","MUE"
"fue 4","MUE 5"
"fue 7","MUE 16"
"fue 8","MUE 18"
"fue 9","MUE 29"
"fue 11","MUE 15"
"fue 12","MUE 2"
"fue 13","MUE 7"
"fue 16","MUE 17"
"fue 18","MUE 31"
"fue 19","MUE 28"
"fue 20","MUE 22"
"fue 23","MUE 12"
"fue 24","MUE 6"
"fue 26","MUE 24"
"fue 28","MUE 30"
"fue 30","MUE 27"
"fue 31","MUE 23"
"fue 36","MUE 26"
"fue 40","MUE 4"
"fue 41","MUE 36"
"fue 43","MUE 3"
"fue 44","MUE 32"
"fue 45","MUE 13"
"fue 48","MUE 21"
"fue 49","MUE 9"
"fue 50","MUE 14"
"fue 54","MUE 33"
"fue 55","MUE 11"
"fue 61","MUE 20"
"fue 62","MUE 1"
"fue 64","MUE 34"
"fue 70","MUE 19"
"fue 73","MUE 8"
"fue 74","MUE 25"
"fue 75","MUE 10"
"fue 77","MUE 35"
