"fue","MUE"
"fue 1","MUE 35"
"fue 7","MUE 18"
"fue 8","MUE 12"
"fue 11","MUE 4"
"fue 12","MUE 33"
"fue 15","MUE 8"
"fue 16","MUE 34"
"fue 17","MUE 23"
"fue 21","MUE 32"
"fue 22","MUE 26"
"fue 24","MUE 14"
"fue 27","MUE 36"
"fue 28","MUE 17"
"fue 31","MUE 2"
"fue 33","MUE 16"
"fue 39","MUE 21"
"fue 42","MUE 3"
"fue 43","MUE 31"
"fue 45","MUE 28"
"fue 48","MUE 19"
"fue 50","MUE 29"
"fue 51","MUE 1"
"fue 52","MUE 24"
"fue 53","MUE 5"
"fue 54","MUE 20"
"fue 57","MUE 6"
"fue 59","MUE 10"
"fue 60","MUE 22"
"fue 61","MUE 9"
"fue 62","MUE 15"
"fue 63","MUE 11"
"fue 65","MUE 13"
"fue 66","MUE 30"
"fue 70","MUE 25"
"fue 71","MUE 7"
"fue 76","MUE 27"
