"fue","MUE"
"fue 2","MUE 25"
"fue 3","MUE 8"
"fue 4","MUE 12"
"fue 5","MUE 6"
"fue 8","MUE 4"
"fue 11","MUE 33"
"fue 12","MUE 30"
"fue 14","MUE 27"
"fue 15","MUE 16"
"fue 18","MUE 9"
"fue 19","MUE 2"
"fue 20","MUE 29"
"fue 21","MUE 5"
"fue 22","MUE 26"
"fue 23","MUE 18"
"fue 24","MUE 19"
"fue 26","MUE 15"
"fue 27","MUE 14"
"fue 28","MUE 7"
"fue 30","MUE 3"
"fue 31","MUE 20"
"fue 32","MUE 32"
"fue 35","MUE 24"
"fue 36","MUE 11"
"fue 38","MUE 21"
"fue 39","MUE 1"
"fue 41","MUE 22"
"fue 42","MUE 23"
"fue 43","MUE 34"
"fue 44","MUE 31"
"fue 45","MUE 10"
"fue 47","MUE 36"
"fue 49","MUE 35"
"fue 51","MUE 28"
"fue 52","MUE 13"
"fue 53","MUE 17"
