"fue","MUE"
"fue 1","MUE 35"
"fue 2","MUE 32"
"fue 3","MUE 20"
"fue 4","MUE 33"
"fue 8","MUE 14"
"fue 9","MUE 1"
"fue 10","MUE 28"
"fue 11","MUE 34"
"fue 12","MUE 36"
"fue 13","MUE 24"
"fue 14","MUE 31"
"fue 17","MUE 30"
"fue 19","MUE 16"
"fue 21","MUE 9"
"fue 22","MUE 4"
"fue 23","MUE 27"
"fue 25","MUE 26"
"fue 29","MUE 13"
"fue 30","MUE 2"
"fue 32","MUE 17"
"fue 34","MUE 19"
"fue 35","MUE 22"
"fue 36","MUE 7"
"fue 38","MUE 25"
"fue 39","MUE 5"
"fue 41","MUE 23"
"fue 42","MUE 8"
"fue 47","MUE 6"
"fue 50","MUE 11"
"fue 54","MUE 3"
"fue 55","MUE 29"
"fue 56","MUE 12"
"fue 57","MUE 15"
"fue 58","MUE 18"
"fue 59","MUE 21"
"fue 60","MUE 10"
