"fue","MUE"
"fue 3","MUE 11"
"fue 4","MUE 14"
"fue 6","MUE 28"
"fue 9","MUE 26"
"fue 10","MUE 23"
"fue 14","MUE 22"
"fue 17","MUE 24"
"fue 19","MUE 21"
"fue 21","MUE 27"
"fue 23","MUE 3"
"fue 26","MUE 4"
"fue 27","MUE 19"
"fue 31","MUE 9"
"fue 32","MUE 12"
"fue 38","MUE 17"
"fue 39","MUE 33"
"fue 41","MUE 6"
"fue 46","MUE 1"
"fue 47","MUE 18"
"fue 50","MUE 30"
"fue 53","MUE 13"
"fue 55","MUE 16"
"fue 56","MUE 7"
"fue 57","MUE 5"
"fue 58","MUE 32"
"fue 60","MUE 8"
"fue 62","MUE 2"
"fue 63","MUE 29"
"fue 65","MUE 25"
"fue 68","MUE 20"
"fue 71","MUE 10"
"fue 72","MUE 31"
"fue 77","MUE 15"
"fue 79","MUE 34"
"fue 82","MUE 36"
"fue 83","MUE 35"
