"fue","MUE"
"fue 4","MUE 17"
"fue 7","MUE 36"
"fue 9","MUE 8"
"fue 10","MUE 15"
"fue 11","MUE 28"
"fue 12","MUE 19"
"fue 13","MUE 12"
"fue 14","MUE 20"
"fue 16","MUE 23"
"fue 20","MUE 25"
"fue 21","MUE 29"
"fue 22","MUE 34"
"fue 25","MUE 1"
"fue 26","MUE 21"
"fue 28","MUE 24"
"fue 36","MUE 18"
"fue 38","MUE 14"
"fue 40","MUE 33"
"fue 41","MUE 5"
"fue 42","MUE 31"
"fue 43","MUE 30"
"fue 44","MUE 3"
"fue 48","MUE 35"
"fue 50","MUE 6"
"fue 52","MUE 16"
"fue 55","MUE 10"
"fue 63","MUE 13"
"fue 66","MUE 4"
"fue 68","MUE 9"
"fue 69","MUE 11"
"fue 70","MUE 2"
"fue 73","MUE 32"
"fue 74","MUE 26"
"fue 75","MUE 22"
"fue 77","MUE 7"
"fue 78","MUE 27"
