"fue","MUE"
"fue 6","MUE 4"
"fue 7","MUE 12"
"fue 9","MUE 23"
"fue 13","MUE 17"
"fue 14","MUE 28"
"fue 16","MUE 29"
"fue 18","MUE 26"
"fue 19","MUE 16"
"fue 21","MUE 27"
"fue 25","MUE 8"
"fue 27","MUE 18"
"fue 28","MUE 22"
"fue 29","MUE 2"
"fue 31","MUE 6"
"fue 33","MUE 35"
"fue 34","MUE 34"
"fue 35","MUE 3"
"fue 38","MUE 24"
"fue 39","MUE 10"
"fue 41","MUE 14"
"fue 43","MUE 13"
"fue 44","MUE 20"
"fue 47","MUE 36"
"fue 48","MUE 21"
"fue 49","MUE 30"
"fue 51","MUE 19"
"fue 54","MUE 1"
"fue 55","MUE 9"
"fue 58","MUE 5"
"fue 62","MUE 25"
"fue 66","MUE 31"
"fue 67","MUE 33"
"fue 68","MUE 11"
"fue 69","MUE 15"
"fue 71","MUE 7"
"fue 76","MUE 32"
