"fue","MUE"
"fue 5","MUE 15"
"fue 7","MUE 29"
"fue 10","MUE 5"
"fue 13","MUE 20"
"fue 15","MUE 36"
"fue 17","MUE 28"
"fue 18","MUE 8"
"fue 22","MUE 9"
"fue 23","MUE 18"
"fue 24","MUE 14"
"fue 26","MUE 26"
"fue 27","MUE 6"
"fue 28","MUE 31"
"fue 31","MUE 11"
"fue 38","MUE 12"
"fue 40","MUE 7"
"fue 43","MUE 19"
"fue 44","MUE 3"
"fue 45","MUE 17"
"fue 46","MUE 22"
"fue 47","MUE 16"
"fue 50","MUE 2"
"fue 51","MUE 1"
"fue 54","MUE 34"
"fue 55","MUE 30"
"fue 57","MUE 4"
"fue 59","MUE 21"
"fue 62","MUE 27"
"fue 63","MUE 10"
"fue 64","MUE 33"
"fue 68","MUE 35"
"fue 69","MUE 32"
"fue 72","MUE 23"
"fue 73","MUE 24"
"fue 74","MUE 25"
"fue 76","MUE 13"
