"fue","MUE"
"fue 1","MUE 14"
"fue 2","MUE 19"
"fue 3","MUE 15"
"fue 4","MUE 27"
"fue 5","MUE 20"
"fue 12","MUE 25"
"fue 13","MUE 26"
"fue 16","MUE 36"
"fue 18","MUE 8"
"fue 21","MUE 5"
"fue 22","MUE 16"
"fue 23","MUE 29"
"fue 24","MUE 17"
"fue 26","MUE 31"
"fue 30","MUE 11"
"fue 32","MUE 10"
"fue 33","MUE 2"
"fue 34","MUE 12"
"fue 37","MUE 30"
"fue 40","MUE 33"
"fue 42","MUE 18"
"fue 43","MUE 23"
"fue 44","MUE 34"
"fue 45","MUE 32"
"fue 46","MUE 21"
"fue 47","MUE 9"
"fue 48","MUE 7"
"fue 50","MUE 13"
"fue 51","MUE 28"
"fue 52","MUE 4"
"fue 53","MUE 3"
"fue 54","MUE 1"
"fue 55","MUE 6"
"fue 57","MUE 24"
"fue 58","MUE 22"
"fue 59","MUE 35"
