"fue","MUE"
"fue 3","MUE 3"
"fue 5","MUE 9"
"fue 7","MUE 34"
"fue 9","MUE 23"
"fue 12","MUE 26"
"fue 15","MUE 29"
"fue 16","MUE 17"
"fue 19","MUE 8"
"fue 20","MUE 5"
"fue 21","MUE 24"
"fue 24","MUE 19"
"fue 31","MUE 15"
"fue 32","MUE 35"
"fue 34","MUE 20"
"fue 35","MUE 6"
"fue 36","MUE 33"
"fue 37","MUE 10"
"fue 40","MUE 32"
"fue 44","MUE 30"
"fue 45","MUE 31"
"fue 47","MUE 16"
"fue 49","MUE 2"
"fue 54","MUE 28"
"fue 56","MUE 27"
"fue 59","MUE 7"
"fue 60","MUE 12"
"fue 61","MUE 22"
"fue 62","MUE 14"
"fue 63","MUE 13"
"fue 65","MUE 4"
"fue 66","MUE 1"
"fue 67","MUE 11"
"fue 68","MUE 18"
"fue 69","MUE 36"
"fue 71","MUE 21"
"fue 72","MUE 25"
