"fue","MUE"
"fue 1","MUE 3"
"fue 2","MUE 20"
"fue 4","MUE 31"
"fue 12","MUE 15"
"fue 20","MUE 13"
"fue 21","MUE 36"
"fue 24","MUE 2"
"fue 26","MUE 6"
"fue 30","MUE 32"
"fue 31","MUE 1"
"fue 34","MUE 33"
"fue 36","MUE 9"
"fue 40","MUE 34"
"fue 42","MUE 11"
"fue 44","MUE 10"
"fue 46","MUE 22"
"fue 47","MUE 7"
"fue 48","MUE 28"
"fue 49","MUE 17"
"fue 50","MUE 14"
"fue 51","MUE 26"
"fue 55","MUE 35"
"fue 56","MUE 27"
"fue 57","MUE 16"
"fue 58","MUE 23"
"fue 59","MUE 29"
"fue 61","MUE 21"
"fue 62","MUE 5"
"fue 69","MUE 25"
"fue 70","MUE 12"
"fue 71","MUE 24"
"fue 74","MUE 4"
"fue 79","MUE 30"
"fue 80","MUE 19"
"fue 81","MUE 18"
"fue 84","MUE 8"
