"fue","MUE"
"fue 5","MUE 23"
"fue 6","MUE 21"
"fue 8","MUE 19"
"fue 13","MUE 5"
"fue 23","MUE 28"
"fue 24","MUE 26"
"fue 26","MUE 10"
"fue 28","MUE 24"
"fue 29","MUE 11"
"fue 32","MUE 1"
"fue 38","MUE 12"
"fue 40","MUE 3"
"fue 41","MUE 8"
"fue 42","MUE 29"
"fue 43","MUE 7"
"fue 44","MUE 17"
"fue 46","MUE 16"
"fue 47","MUE 30"
"fue 48","MUE 18"
"fue 50","MUE 13"
"fue 52","MUE 4"
"fue 57","MUE 27"
"fue 58","MUE 35"
"fue 59","MUE 34"
"fue 61","MUE 33"
"fue 62","MUE 31"
"fue 63","MUE 6"
"fue 64","MUE 20"
"fue 65","MUE 36"
"fue 66","MUE 14"
"fue 67","MUE 2"
"fue 68","MUE 22"
"fue 71","MUE 15"
"fue 76","MUE 32"
"fue 82","MUE 25"
"fue 84","MUE 9"
