"fue","MUE"
"fue 5","MUE 25"
"fue 6","MUE 5"
"fue 7","MUE 16"
"fue 8","MUE 28"
"fue 10","MUE 32"
"fue 11","MUE 34"
"fue 13","MUE 17"
"fue 17","MUE 1"
"fue 22","MUE 23"
"fue 24","MUE 6"
"fue 27","MUE 31"
"fue 29","MUE 8"
"fue 32","MUE 4"
"fue 33","MUE 15"
"fue 35","MUE 27"
"fue 36","MUE 35"
"fue 42","MUE 19"
"fue 43","MUE 9"
"fue 45","MUE 13"
"fue 46","MUE 36"
"fue 48","MUE 30"
"fue 49","MUE 26"
"fue 51","MUE 29"
"fue 53","MUE 2"
"fue 54","MUE 33"
"fue 56","MUE 12"
"fue 58","MUE 10"
"fue 60","MUE 22"
"fue 61","MUE 20"
"fue 63","MUE 18"
"fue 64","MUE 7"
"fue 66","MUE 24"
"fue 68","MUE 14"
"fue 69","MUE 11"
"fue 70","MUE 21"
"fue 72","MUE 3"
