"fue","MUE"
"fue 3","MUE 31"
"fue 6","MUE 1"
"fue 8","MUE 18"
"fue 9","MUE 9"
"fue 11","MUE 23"
"fue 18","MUE 19"
"fue 21","MUE 21"
"fue 24","MUE 4"
"fue 25","MUE 30"
"fue 26","MUE 6"
"fue 28","MUE 11"
"fue 30","MUE 10"
"fue 32","MUE 28"
"fue 33","MUE 3"
"fue 36","MUE 24"
"fue 38","MUE 16"
"fue 42","MUE 17"
"fue 45","MUE 13"
"fue 46","MUE 35"
"fue 47","MUE 14"
"fue 49","MUE 26"
"fue 51","MUE 34"
"fue 53","MUE 29"
"fue 56","MUE 7"
"fue 60","MUE 36"
"fue 62","MUE 33"
"fue 63","MUE 20"
"fue 66","MUE 22"
"fue 71","MUE 5"
"fue 75","MUE 2"
"fue 76","MUE 27"
"fue 77","MUE 25"
"fue 83","MUE 8"
"fue 84","MUE 32"
"fue 87","MUE 15"
"fue 89","MUE 12"
