"fue","MUE"
"fue 1","MUE 7"
"fue 3","MUE 34"
"fue 4","MUE 23"
"fue 6","MUE 9"
"fue 8","MUE 25"
"fue 9","MUE 3"
"fue 10","MUE 19"
"fue 17","MUE 15"
"fue 19","MUE 24"
"fue 20","MUE 11"
"fue 22","MUE 8"
"fue 23","MUE 6"
"fue 24","MUE 27"
"fue 25","MUE 26"
"fue 28","MUE 13"
"fue 33","MUE 1"
"fue 34","MUE 2"
"fue 35","MUE 5"
"fue 36","MUE 4"
"fue 37","MUE 32"
"fue 40","MUE 17"
"fue 43","MUE 22"
"fue 45","MUE 28"
"fue 49","MUE 30"
"fue 53","MUE 12"
"fue 59","MUE 31"
"fue 60","MUE 20"
"fue 61","MUE 33"
"fue 63","MUE 35"
"fue 64","MUE 36"
"fue 66","MUE 29"
"fue 68","MUE 21"
"fue 69","MUE 14"
"fue 70","MUE 16"
"fue 71","MUE 18"
"fue 72","MUE 10"
