"fue","MUE"
"fue 1","MUE 6"
"fue 7","MUE 3"
"fue 9","MUE 16"
"fue 11","MUE 9"
"fue 14","MUE 24"
"fue 17","MUE 22"
"fue 19","MUE 26"
"fue 20","MUE 18"
"fue 23","MUE 19"
"fue 27","MUE 5"
"fue 33","MUE 12"
"fue 36","MUE 11"
"fue 38","MUE 29"
"fue 41","MUE 23"
"fue 42","MUE 28"
"fue 45","MUE 31"
"fue 46","MUE 13"
"fue 51","MUE 30"
"fue 52","MUE 27"
"fue 54","MUE 8"
"fue 57","MUE 32"
"fue 58","MUE 10"
"fue 59","MUE 25"
"fue 64","MUE 1"
"fue 65","MUE 14"
"fue 66","MUE 21"
"fue 73","MUE 20"
"fue 74","MUE 35"
"fue 75","MUE 33"
"fue 76","MUE 15"
"fue 77","MUE 4"
"fue 78","MUE 36"
"fue 80","MUE 7"
"fue 81","MUE 17"
"fue 83","MUE 2"
"fue 84","MUE 34"
