"fue","MUE"
"fue 1","MUE 11"
"fue 6","MUE 28"
"fue 7","MUE 2"
"fue 11","MUE 27"
"fue 12","MUE 26"
"fue 13","MUE 3"
"fue 16","MUE 29"
"fue 18","MUE 33"
"fue 20","MUE 32"
"fue 22","MUE 5"
"fue 23","MUE 14"
"fue 30","MUE 15"
"fue 36","MUE 30"
"fue 38","MUE 34"
"fue 41","MUE 1"
"fue 43","MUE 13"
"fue 45","MUE 22"
"fue 47","MUE 31"
"fue 51","MUE 36"
"fue 53","MUE 23"
"fue 54","MUE 9"
"fue 55","MUE 6"
"fue 57","MUE 18"
"fue 61","MUE 10"
"fue 62","MUE 25"
"fue 66","MUE 4"
"fue 67","MUE 21"
"fue 69","MUE 7"
"fue 71","MUE 24"
"fue 73","MUE 19"
"fue 74","MUE 16"
"fue 75","MUE 35"
"fue 78","MUE 8"
"fue 80","MUE 20"
"fue 82","MUE 12"
"fue 84","MUE 17"
