"fue","MUE"
"fue 1","MUE 5"
"fue 2","MUE 26"
"fue 3","MUE 27"
"fue 4","MUE 17"
"fue 5","MUE 12"
"fue 6","MUE 19"
"fue 7","MUE 23"
"fue 19","MUE 18"
"fue 20","MUE 13"
"fue 24","MUE 31"
"fue 25","MUE 35"
"fue 26","MUE 32"
"fue 28","MUE 22"
"fue 29","MUE 11"
"fue 30","MUE 29"
"fue 31","MUE 36"
"fue 32","MUE 4"
"fue 34","MUE 1"
"fue 36","MUE 6"
"fue 39","MUE 2"
"fue 40","MUE 16"
"fue 42","MUE 20"
"fue 47","MUE 14"
"fue 49","MUE 30"
"fue 54","MUE 28"
"fue 63","MUE 25"
"fue 64","MUE 15"
"fue 67","MUE 21"
"fue 68","MUE 33"
"fue 69","MUE 24"
"fue 70","MUE 10"
"fue 73","MUE 3"
"fue 74","MUE 8"
"fue 75","MUE 34"
"fue 76","MUE 9"
"fue 78","MUE 7"
