"fue","MUE"
"fue 1","MUE 15"
"fue 3","MUE 23"
"fue 4","MUE 36"
"fue 5","MUE 22"
"fue 8","MUE 10"
"fue 11","MUE 28"
"fue 12","MUE 13"
"fue 13","MUE 5"
"fue 14","MUE 1"
"fue 18","MUE 4"
"fue 20","MUE 29"
"fue 21","MUE 9"
"fue 24","MUE 31"
"fue 25","MUE 7"
"fue 26","MUE 6"
"fue 31","MUE 30"
"fue 32","MUE 27"
"fue 33","MUE 19"
"fue 34","MUE 12"
"fue 39","MUE 35"
"fue 43","MUE 14"
"fue 44","MUE 2"
"fue 45","MUE 16"
"fue 49","MUE 20"
"fue 50","MUE 26"
"fue 53","MUE 25"
"fue 58","MUE 8"
"fue 60","MUE 18"
"fue 61","MUE 32"
"fue 63","MUE 17"
"fue 64","MUE 34"
"fue 65","MUE 3"
"fue 66","MUE 24"
"fue 69","MUE 21"
"fue 71","MUE 11"
"fue 72","MUE 33"
