"fue","MUE"
"fue 2","MUE 5"
"fue 6","MUE 20"
"fue 8","MUE 18"
"fue 9","MUE 27"
"fue 13","MUE 26"
"fue 17","MUE 6"
"fue 18","MUE 34"
"fue 20","MUE 22"
"fue 22","MUE 16"
"fue 24","MUE 36"
"fue 27","MUE 2"
"fue 29","MUE 8"
"fue 31","MUE 33"
"fue 33","MUE 19"
"fue 35","MUE 4"
"fue 38","MUE 7"
"fue 39","MUE 23"
"fue 41","MUE 30"
"fue 43","MUE 3"
"fue 49","MUE 17"
"fue 53","MUE 11"
"fue 54","MUE 31"
"fue 56","MUE 1"
"fue 57","MUE 35"
"fue 58","MUE 12"
"fue 60","MUE 14"
"fue 61","MUE 29"
"fue 62","MUE 32"
"fue 65","MUE 24"
"fue 66","MUE 13"
"fue 67","MUE 15"
"fue 71","MUE 25"
"fue 72","MUE 28"
"fue 74","MUE 9"
"fue 76","MUE 21"
"fue 80","MUE 10"
