"fue","MUE"
"fue 2","MUE 11"
"fue 3","MUE 14"
"fue 5","MUE 1"
"fue 6","MUE 15"
"fue 7","MUE 5"
"fue 10","MUE 10"
"fue 11","MUE 2"
"fue 12","MUE 22"
"fue 14","MUE 32"
"fue 16","MUE 31"
"fue 17","MUE 12"
"fue 19","MUE 6"
"fue 20","MUE 25"
"fue 21","MUE 3"
"fue 22","MUE 23"
"fue 24","MUE 20"
"fue 26","MUE 27"
"fue 27","MUE 36"
"fue 30","MUE 18"
"fue 31","MUE 4"
"fue 34","MUE 17"
"fue 35","MUE 30"
"fue 37","MUE 16"
"fue 38","MUE 28"
"fue 40","MUE 8"
"fue 42","MUE 9"
"fue 43","MUE 35"
"fue 44","MUE 34"
"fue 45","MUE 7"
"fue 47","MUE 33"
"fue 48","MUE 26"
"fue 49","MUE 21"
"fue 50","MUE 19"
"fue 53","MUE 24"
"fue 57","MUE 29"
"fue 58","MUE 13"
