"fue","MUE"
"fue 1","MUE 8"
"fue 5","MUE 2"
"fue 6","MUE 16"
"fue 10","MUE 32"
"fue 12","MUE 14"
"fue 13","MUE 21"
"fue 14","MUE 6"
"fue 15","MUE 7"
"fue 16","MUE 4"
"fue 17","MUE 33"
"fue 19","MUE 25"
"fue 21","MUE 5"
"fue 22","MUE 28"
"fue 25","MUE 36"
"fue 27","MUE 18"
"fue 28","MUE 1"
"fue 29","MUE 35"
"fue 30","MUE 24"
"fue 31","MUE 26"
"fue 34","MUE 23"
"fue 38","MUE 15"
"fue 41","MUE 10"
"fue 43","MUE 9"
"fue 44","MUE 19"
"fue 45","MUE 34"
"fue 46","MUE 17"
"fue 49","MUE 20"
"fue 52","MUE 11"
"fue 53","MUE 29"
"fue 54","MUE 22"
"fue 57","MUE 27"
"fue 60","MUE 3"
"fue 61","MUE 31"
"fue 62","MUE 30"
"fue 63","MUE 13"
"fue 64","MUE 12"
