"fue","MUE"
"fue 2","MUE 36"
"fue 3","MUE 7"
"fue 7","MUE 17"
"fue 8","MUE 23"
"fue 10","MUE 27"
"fue 12","MUE 3"
"fue 14","MUE 28"
"fue 15","MUE 1"
"fue 16","MUE 35"
"fue 18","MUE 24"
"fue 19","MUE 5"
"fue 22","MUE 25"
"fue 26","MUE 31"
"fue 29","MUE 11"
"fue 30","MUE 4"
"fue 33","MUE 18"
"fue 34","MUE 26"
"fue 37","MUE 34"
"fue 42","MUE 32"
"fue 43","MUE 16"
"fue 45","MUE 21"
"fue 48","MUE 19"
"fue 50","MUE 20"
"fue 55","MUE 6"
"fue 59","MUE 33"
"fue 62","MUE 30"
"fue 71","MUE 10"
"fue 73","MUE 8"
"fue 75","MUE 22"
"fue 78","MUE 15"
"fue 79","MUE 29"
"fue 82","MUE 9"
"fue 83","MUE 13"
"fue 86","MUE 2"
"fue 87","MUE 14"
"fue 90","MUE 12"
