"fue","MUE"
"fue 1","MUE 23"
"fue 2","MUE 17"
"fue 4","MUE 33"
"fue 6","MUE 26"
"fue 7","MUE 7"
"fue 10","MUE 6"
"fue 11","MUE 35"
"fue 13","MUE 9"
"fue 14","MUE 15"
"fue 15","MUE 28"
"fue 18","MUE 11"
"fue 19","MUE 32"
"fue 22","MUE 12"
"fue 23","MUE 29"
"fue 25","MUE 31"
"fue 28","MUE 8"
"fue 29","MUE 1"
"fue 30","MUE 18"
"fue 33","MUE 20"
"fue 34","MUE 34"
"fue 36","MUE 27"
"fue 37","MUE 2"
"fue 38","MUE 14"
"fue 41","MUE 22"
"fue 42","MUE 36"
"fue 43","MUE 19"
"fue 44","MUE 3"
"fue 47","MUE 4"
"fue 48","MUE 16"
"fue 49","MUE 5"
"fue 50","MUE 30"
"fue 51","MUE 10"
"fue 52","MUE 21"
"fue 54","MUE 24"
"fue 55","MUE 25"
"fue 57","MUE 13"
