"fue","MUE"
"fue 3","MUE 33"
"fue 4","MUE 13"
"fue 5","MUE 30"
"fue 6","MUE 21"
"fue 8","MUE 32"
"fue 9","MUE 7"
"fue 14","MUE 31"
"fue 21","MUE 25"
"fue 25","MUE 19"
"fue 28","MUE 27"
"fue 29","MUE 9"
"fue 30","MUE 35"
"fue 34","MUE 34"
"fue 39","MUE 23"
"fue 44","MUE 8"
"fue 45","MUE 36"
"fue 46","MUE 4"
"fue 49","MUE 28"
"fue 50","MUE 1"
"fue 51","MUE 24"
"fue 54","MUE 3"
"fue 55","MUE 16"
"fue 56","MUE 29"
"fue 58","MUE 15"
"fue 63","MUE 6"
"fue 66","MUE 20"
"fue 67","MUE 22"
"fue 69","MUE 5"
"fue 75","MUE 18"
"fue 77","MUE 17"
"fue 78","MUE 26"
"fue 79","MUE 10"
"fue 80","MUE 11"
"fue 82","MUE 12"
"fue 83","MUE 14"
"fue 84","MUE 2"
