"fue","MUE"
"fue 2","MUE 36"
"fue 3","MUE 24"
"fue 4","MUE 14"
"fue 6","MUE 35"
"fue 8","MUE 6"
"fue 9","MUE 4"
"fue 10","MUE 17"
"fue 11","MUE 30"
"fue 12","MUE 15"
"fue 13","MUE 11"
"fue 14","MUE 34"
"fue 15","MUE 28"
"fue 16","MUE 5"
"fue 18","MUE 3"
"fue 20","MUE 25"
"fue 21","MUE 26"
"fue 22","MUE 32"
"fue 24","MUE 31"
"fue 28","MUE 7"
"fue 30","MUE 20"
"fue 32","MUE 22"
"fue 34","MUE 1"
"fue 35","MUE 27"
"fue 37","MUE 19"
"fue 38","MUE 2"
"fue 40","MUE 21"
"fue 41","MUE 8"
"fue 42","MUE 10"
"fue 43","MUE 13"
"fue 45","MUE 9"
"fue 46","MUE 18"
"fue 48","MUE 33"
"fue 49","MUE 12"
"fue 52","MUE 29"
"fue 53","MUE 23"
"fue 54","MUE 16"
