"fue","MUE"
"fue 1","MUE 2"
"fue 2","MUE 33"
"fue 7","MUE 1"
"fue 16","MUE 21"
"fue 17","MUE 29"
"fue 20","MUE 30"
"fue 22","MUE 13"
"fue 23","MUE 18"
"fue 24","MUE 36"
"fue 26","MUE 31"
"fue 27","MUE 34"
"fue 33","MUE 6"
"fue 35","MUE 22"
"fue 36","MUE 24"
"fue 40","MUE 28"
"fue 45","MUE 5"
"fue 46","MUE 15"
"fue 47","MUE 11"
"fue 49","MUE 19"
"fue 50","MUE 8"
"fue 56","MUE 32"
"fue 59","MUE 27"
"fue 60","MUE 35"
"fue 61","MUE 3"
"fue 62","MUE 23"
"fue 63","MUE 14"
"fue 65","MUE 16"
"fue 66","MUE 4"
"fue 69","MUE 17"
"fue 70","MUE 25"
"fue 71","MUE 10"
"fue 76","MUE 9"
"fue 77","MUE 7"
"fue 78","MUE 12"
"fue 82","MUE 26"
"fue 83","MUE 20"
