"fue","MUE"
"fue 2","MUE 24"
"fue 5","MUE 15"
"fue 8","MUE 10"
"fue 13","MUE 33"
"fue 17","MUE 20"
"fue 19","MUE 4"
"fue 24","MUE 26"
"fue 27","MUE 23"
"fue 28","MUE 31"
"fue 29","MUE 8"
"fue 35","MUE 12"
"fue 37","MUE 18"
"fue 40","MUE 3"
"fue 41","MUE 27"
"fue 45","MUE 35"
"fue 46","MUE 25"
"fue 54","MUE 17"
"fue 55","MUE 6"
"fue 58","MUE 36"
"fue 60","MUE 34"
"fue 61","MUE 1"
"fue 62","MUE 13"
"fue 64","MUE 7"
"fue 65","MUE 2"
"fue 66","MUE 16"
"fue 67","MUE 14"
"fue 70","MUE 29"
"fue 71","MUE 9"
"fue 72","MUE 5"
"fue 74","MUE 28"
"fue 77","MUE 11"
"fue 78","MUE 22"
"fue 81","MUE 21"
"fue 83","MUE 32"
"fue 87","MUE 30"
"fue 90","MUE 19"
