"fue","MUE"
"fue 1","MUE 2"
"fue 2","MUE 18"
"fue 3","MUE 27"
"fue 6","MUE 14"
"fue 8","MUE 7"
"fue 10","MUE 26"
"fue 12","MUE 22"
"fue 14","MUE 1"
"fue 17","MUE 28"
"fue 21","MUE 17"
"fue 22","MUE 32"
"fue 24","MUE 31"
"fue 25","MUE 30"
"fue 26","MUE 6"
"fue 27","MUE 33"
"fue 36","MUE 29"
"fue 42","MUE 25"
"fue 43","MUE 24"
"fue 44","MUE 5"
"fue 47","MUE 11"
"fue 49","MUE 9"
"fue 50","MUE 19"
"fue 54","MUE 35"
"fue 55","MUE 12"
"fue 56","MUE 21"
"fue 57","MUE 34"
"fue 58","MUE 36"
"fue 59","MUE 10"
"fue 61","MUE 23"
"fue 63","MUE 15"
"fue 65","MUE 4"
"fue 69","MUE 3"
"fue 70","MUE 13"
"fue 72","MUE 8"
"fue 80","MUE 16"
"fue 84","MUE 20"
