"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 15"
"fue 5","MUE 31"
"fue 6","MUE 23"
"fue 7","MUE 8"
"fue 8","MUE 2"
"fue 11","MUE 27"
"fue 13","MUE 7"
"fue 15","MUE 28"
"fue 17","MUE 34"
"fue 19","MUE 14"
"fue 20","MUE 33"
"fue 21","MUE 11"
"fue 24","MUE 5"
"fue 27","MUE 18"
"fue 28","MUE 36"
"fue 32","MUE 13"
"fue 37","MUE 3"
"fue 39","MUE 26"
"fue 41","MUE 25"
"fue 42","MUE 30"
"fue 43","MUE 22"
"fue 49","MUE 32"
"fue 53","MUE 10"
"fue 54","MUE 29"
"fue 58","MUE 35"
"fue 64","MUE 1"
"fue 66","MUE 6"
"fue 68","MUE 21"
"fue 70","MUE 12"
"fue 75","MUE 16"
"fue 76","MUE 24"
"fue 77","MUE 19"
"fue 81","MUE 9"
"fue 82","MUE 4"
"fue 83","MUE 17"
