"fue","MUE"
"fue 2","MUE 26"
"fue 5","MUE 16"
"fue 7","MUE 18"
"fue 9","MUE 4"
"fue 11","MUE 31"
"fue 14","MUE 29"
"fue 16","MUE 23"
"fue 18","MUE 1"
"fue 21","MUE 35"
"fue 24","MUE 17"
"fue 28","MUE 15"
"fue 30","MUE 12"
"fue 31","MUE 22"
"fue 32","MUE 21"
"fue 34","MUE 7"
"fue 35","MUE 6"
"fue 36","MUE 28"
"fue 37","MUE 24"
"fue 44","MUE 8"
"fue 45","MUE 5"
"fue 46","MUE 27"
"fue 47","MUE 25"
"fue 48","MUE 32"
"fue 49","MUE 11"
"fue 53","MUE 10"
"fue 54","MUE 30"
"fue 55","MUE 33"
"fue 56","MUE 9"
"fue 57","MUE 19"
"fue 58","MUE 34"
"fue 61","MUE 2"
"fue 64","MUE 20"
"fue 65","MUE 13"
"fue 66","MUE 36"
"fue 68","MUE 3"
"fue 71","MUE 14"
