"fue","MUE"
"fue 1","MUE 13"
"fue 3","MUE 2"
"fue 5","MUE 15"
"fue 11","MUE 3"
"fue 13","MUE 9"
"fue 14","MUE 18"
"fue 15","MUE 17"
"fue 20","MUE 1"
"fue 25","MUE 34"
"fue 26","MUE 12"
"fue 28","MUE 33"
"fue 29","MUE 24"
"fue 30","MUE 25"
"fue 31","MUE 29"
"fue 39","MUE 27"
"fue 40","MUE 23"
"fue 42","MUE 36"
"fue 45","MUE 31"
"fue 46","MUE 21"
"fue 48","MUE 32"
"fue 50","MUE 28"
"fue 55","MUE 7"
"fue 57","MUE 11"
"fue 60","MUE 5"
"fue 64","MUE 10"
"fue 71","MUE 35"
"fue 72","MUE 20"
"fue 74","MUE 26"
"fue 75","MUE 16"
"fue 81","MUE 8"
"fue 82","MUE 4"
"fue 83","MUE 22"
"fue 85","MUE 19"
"fue 86","MUE 14"
"fue 87","MUE 30"
"fue 89","MUE 6"
