"fue","MUE"
"fue 2","MUE 34"
"fue 6","MUE 11"
"fue 7","MUE 35"
"fue 8","MUE 9"
"fue 10","MUE 24"
"fue 12","MUE 7"
"fue 13","MUE 21"
"fue 16","MUE 32"
"fue 19","MUE 30"
"fue 21","MUE 22"
"fue 22","MUE 23"
"fue 23","MUE 6"
"fue 24","MUE 10"
"fue 25","MUE 13"
"fue 27","MUE 8"
"fue 29","MUE 16"
"fue 33","MUE 26"
"fue 40","MUE 33"
"fue 43","MUE 1"
"fue 46","MUE 3"
"fue 48","MUE 20"
"fue 51","MUE 4"
"fue 53","MUE 5"
"fue 54","MUE 25"
"fue 55","MUE 36"
"fue 56","MUE 12"
"fue 60","MUE 17"
"fue 62","MUE 14"
"fue 65","MUE 27"
"fue 66","MUE 31"
"fue 67","MUE 28"
"fue 70","MUE 15"
"fue 74","MUE 19"
"fue 75","MUE 2"
"fue 76","MUE 18"
"fue 83","MUE 29"
