"fue","MUE"
"fue 2","MUE 30"
"fue 4","MUE 8"
"fue 6","MUE 9"
"fue 10","MUE 1"
"fue 11","MUE 13"
"fue 12","MUE 3"
"fue 13","MUE 25"
"fue 16","MUE 19"
"fue 17","MUE 34"
"fue 19","MUE 29"
"fue 21","MUE 5"
"fue 22","MUE 36"
"fue 23","MUE 24"
"fue 26","MUE 27"
"fue 29","MUE 31"
"fue 31","MUE 11"
"fue 32","MUE 10"
"fue 33","MUE 12"
"fue 34","MUE 22"
"fue 35","MUE 21"
"fue 36","MUE 14"
"fue 37","MUE 23"
"fue 38","MUE 17"
"fue 40","MUE 33"
"fue 42","MUE 2"
"fue 46","MUE 15"
"fue 48","MUE 28"
"fue 52","MUE 7"
"fue 53","MUE 35"
"fue 56","MUE 32"
"fue 57","MUE 6"
"fue 58","MUE 26"
"fue 60","MUE 16"
"fue 61","MUE 4"
"fue 64","MUE 20"
"fue 66","MUE 18"
