"fue","MUE"
"fue 1","MUE 31"
"fue 2","MUE 27"
"fue 3","MUE 33"
"fue 6","MUE 20"
"fue 7","MUE 2"
"fue 9","MUE 17"
"fue 10","MUE 36"
"fue 11","MUE 6"
"fue 12","MUE 25"
"fue 18","MUE 4"
"fue 24","MUE 18"
"fue 26","MUE 24"
"fue 27","MUE 30"
"fue 28","MUE 1"
"fue 29","MUE 32"
"fue 35","MUE 23"
"fue 36","MUE 10"
"fue 37","MUE 34"
"fue 39","MUE 26"
"fue 42","MUE 22"
"fue 45","MUE 13"
"fue 46","MUE 14"
"fue 47","MUE 16"
"fue 50","MUE 7"
"fue 51","MUE 3"
"fue 52","MUE 21"
"fue 53","MUE 35"
"fue 62","MUE 28"
"fue 63","MUE 11"
"fue 66","MUE 8"
"fue 70","MUE 29"
"fue 72","MUE 19"
"fue 75","MUE 12"
"fue 76","MUE 15"
"fue 77","MUE 9"
"fue 78","MUE 5"
