"fue","MUE"
"fue 4","MUE 36"
"fue 5","MUE 19"
"fue 8","MUE 26"
"fue 9","MUE 31"
"fue 11","MUE 21"
"fue 13","MUE 8"
"fue 15","MUE 35"
"fue 16","MUE 9"
"fue 19","MUE 33"
"fue 22","MUE 15"
"fue 23","MUE 17"
"fue 24","MUE 34"
"fue 28","MUE 14"
"fue 29","MUE 5"
"fue 31","MUE 18"
"fue 34","MUE 11"
"fue 35","MUE 4"
"fue 36","MUE 28"
"fue 37","MUE 16"
"fue 42","MUE 3"
"fue 43","MUE 20"
"fue 46","MUE 24"
"fue 49","MUE 25"
"fue 51","MUE 10"
"fue 54","MUE 22"
"fue 56","MUE 29"
"fue 57","MUE 32"
"fue 60","MUE 7"
"fue 61","MUE 1"
"fue 62","MUE 6"
"fue 63","MUE 13"
"fue 66","MUE 30"
"fue 68","MUE 23"
"fue 70","MUE 2"
"fue 71","MUE 12"
"fue 72","MUE 27"
