"fue","MUE"
"fue 5","MUE 26"
"fue 9","MUE 10"
"fue 11","MUE 25"
"fue 12","MUE 12"
"fue 13","MUE 9"
"fue 16","MUE 30"
"fue 17","MUE 31"
"fue 22","MUE 35"
"fue 24","MUE 36"
"fue 28","MUE 19"
"fue 29","MUE 28"
"fue 30","MUE 18"
"fue 38","MUE 27"
"fue 39","MUE 13"
"fue 40","MUE 8"
"fue 41","MUE 3"
"fue 47","MUE 23"
"fue 48","MUE 29"
"fue 49","MUE 33"
"fue 51","MUE 16"
"fue 52","MUE 5"
"fue 55","MUE 15"
"fue 57","MUE 6"
"fue 59","MUE 21"
"fue 63","MUE 17"
"fue 64","MUE 4"
"fue 71","MUE 1"
"fue 74","MUE 24"
"fue 75","MUE 32"
"fue 77","MUE 14"
"fue 78","MUE 7"
"fue 80","MUE 11"
"fue 81","MUE 20"
"fue 82","MUE 34"
"fue 83","MUE 22"
"fue 88","MUE 2"
