"fue","MUE"
"fue 2","MUE 36"
"fue 4","MUE 24"
"fue 5","MUE 1"
"fue 7","MUE 10"
"fue 9","MUE 18"
"fue 10","MUE 26"
"fue 11","MUE 15"
"fue 12","MUE 34"
"fue 13","MUE 22"
"fue 17","MUE 13"
"fue 19","MUE 35"
"fue 20","MUE 14"
"fue 21","MUE 27"
"fue 23","MUE 30"
"fue 24","MUE 19"
"fue 25","MUE 23"
"fue 26","MUE 21"
"fue 27","MUE 16"
"fue 31","MUE 4"
"fue 33","MUE 9"
"fue 39","MUE 11"
"fue 41","MUE 12"
"fue 44","MUE 7"
"fue 45","MUE 31"
"fue 46","MUE 32"
"fue 47","MUE 20"
"fue 48","MUE 8"
"fue 49","MUE 33"
"fue 50","MUE 29"
"fue 51","MUE 5"
"fue 52","MUE 28"
"fue 53","MUE 2"
"fue 54","MUE 6"
"fue 55","MUE 25"
"fue 56","MUE 17"
"fue 58","MUE 3"
