"fue","MUE"
"fue 3","MUE 20"
"fue 5","MUE 8"
"fue 10","MUE 21"
"fue 11","MUE 35"
"fue 12","MUE 27"
"fue 14","MUE 24"
"fue 15","MUE 3"
"fue 16","MUE 13"
"fue 17","MUE 19"
"fue 20","MUE 29"
"fue 23","MUE 18"
"fue 25","MUE 34"
"fue 31","MUE 4"
"fue 37","MUE 23"
"fue 42","MUE 32"
"fue 43","MUE 15"
"fue 45","MUE 7"
"fue 47","MUE 22"
"fue 50","MUE 17"
"fue 51","MUE 30"
"fue 53","MUE 16"
"fue 54","MUE 36"
"fue 55","MUE 1"
"fue 59","MUE 31"
"fue 60","MUE 28"
"fue 62","MUE 25"
"fue 64","MUE 12"
"fue 65","MUE 14"
"fue 67","MUE 26"
"fue 70","MUE 11"
"fue 76","MUE 6"
"fue 79","MUE 10"
"fue 85","MUE 2"
"fue 86","MUE 9"
"fue 87","MUE 5"
"fue 90","MUE 33"
