"fue","MUE"
"fue 1","MUE 28"
"fue 7","MUE 1"
"fue 10","MUE 21"
"fue 13","MUE 23"
"fue 14","MUE 26"
"fue 15","MUE 30"
"fue 16","MUE 32"
"fue 18","MUE 18"
"fue 23","MUE 20"
"fue 27","MUE 19"
"fue 28","MUE 10"
"fue 29","MUE 9"
"fue 30","MUE 15"
"fue 32","MUE 16"
"fue 34","MUE 17"
"fue 40","MUE 8"
"fue 41","MUE 4"
"fue 43","MUE 36"
"fue 46","MUE 3"
"fue 49","MUE 11"
"fue 51","MUE 13"
"fue 52","MUE 2"
"fue 54","MUE 24"
"fue 55","MUE 27"
"fue 57","MUE 6"
"fue 60","MUE 14"
"fue 61","MUE 34"
"fue 66","MUE 12"
"fue 67","MUE 5"
"fue 70","MUE 29"
"fue 73","MUE 33"
"fue 79","MUE 22"
"fue 80","MUE 25"
"fue 81","MUE 31"
"fue 82","MUE 35"
"fue 83","MUE 7"
