"fue","MUE"
"fue 3","MUE 7"
"fue 6","MUE 15"
"fue 7","MUE 24"
"fue 8","MUE 34"
"fue 9","MUE 27"
"fue 15","MUE 25"
"fue 17","MUE 29"
"fue 18","MUE 17"
"fue 20","MUE 22"
"fue 21","MUE 14"
"fue 22","MUE 12"
"fue 24","MUE 28"
"fue 26","MUE 18"
"fue 29","MUE 6"
"fue 30","MUE 1"
"fue 33","MUE 19"
"fue 38","MUE 5"
"fue 43","MUE 30"
"fue 45","MUE 36"
"fue 46","MUE 13"
"fue 49","MUE 20"
"fue 50","MUE 2"
"fue 51","MUE 8"
"fue 52","MUE 31"
"fue 55","MUE 21"
"fue 56","MUE 3"
"fue 62","MUE 32"
"fue 63","MUE 4"
"fue 67","MUE 9"
"fue 68","MUE 16"
"fue 69","MUE 23"
"fue 70","MUE 26"
"fue 71","MUE 10"
"fue 72","MUE 11"
"fue 75","MUE 33"
"fue 77","MUE 35"
