"fue","MUE"
"fue 3","MUE 5"
"fue 5","MUE 34"
"fue 6","MUE 9"
"fue 10","MUE 18"
"fue 11","MUE 8"
"fue 13","MUE 2"
"fue 14","MUE 1"
"fue 17","MUE 20"
"fue 20","MUE 4"
"fue 21","MUE 13"
"fue 22","MUE 12"
"fue 24","MUE 31"
"fue 26","MUE 3"
"fue 27","MUE 30"
"fue 32","MUE 36"
"fue 33","MUE 15"
"fue 35","MUE 27"
"fue 36","MUE 16"
"fue 38","MUE 11"
"fue 41","MUE 23"
"fue 42","MUE 24"
"fue 46","MUE 19"
"fue 47","MUE 22"
"fue 49","MUE 6"
"fue 50","MUE 17"
"fue 55","MUE 10"
"fue 57","MUE 7"
"fue 58","MUE 28"
"fue 62","MUE 29"
"fue 63","MUE 35"
"fue 64","MUE 21"
"fue 66","MUE 33"
"fue 68","MUE 32"
"fue 69","MUE 25"
"fue 70","MUE 14"
"fue 71","MUE 26"
