"fue","MUE"
"fue 2","MUE 16"
"fue 3","MUE 35"
"fue 8","MUE 24"
"fue 15","MUE 21"
"fue 17","MUE 32"
"fue 18","MUE 12"
"fue 19","MUE 17"
"fue 23","MUE 1"
"fue 26","MUE 34"
"fue 27","MUE 2"
"fue 29","MUE 8"
"fue 30","MUE 29"
"fue 31","MUE 30"
"fue 32","MUE 10"
"fue 37","MUE 6"
"fue 39","MUE 25"
"fue 42","MUE 28"
"fue 44","MUE 31"
"fue 49","MUE 5"
"fue 51","MUE 26"
"fue 53","MUE 3"
"fue 55","MUE 19"
"fue 56","MUE 11"
"fue 58","MUE 18"
"fue 60","MUE 9"
"fue 61","MUE 13"
"fue 62","MUE 20"
"fue 64","MUE 27"
"fue 65","MUE 33"
"fue 66","MUE 36"
"fue 67","MUE 14"
"fue 69","MUE 22"
"fue 70","MUE 15"
"fue 71","MUE 23"
"fue 73","MUE 4"
"fue 74","MUE 7"
