"fue","MUE"
"fue 1","MUE 7"
"fue 2","MUE 28"
"fue 4","MUE 22"
"fue 5","MUE 14"
"fue 6","MUE 10"
"fue 7","MUE 13"
"fue 8","MUE 34"
"fue 9","MUE 26"
"fue 11","MUE 15"
"fue 12","MUE 33"
"fue 14","MUE 9"
"fue 15","MUE 29"
"fue 17","MUE 11"
"fue 19","MUE 18"
"fue 20","MUE 17"
"fue 21","MUE 5"
"fue 23","MUE 23"
"fue 26","MUE 24"
"fue 31","MUE 2"
"fue 32","MUE 4"
"fue 33","MUE 32"
"fue 36","MUE 20"
"fue 37","MUE 8"
"fue 40","MUE 12"
"fue 41","MUE 19"
"fue 43","MUE 6"
"fue 44","MUE 3"
"fue 45","MUE 21"
"fue 46","MUE 35"
"fue 47","MUE 1"
"fue 48","MUE 30"
"fue 49","MUE 16"
"fue 50","MUE 31"
"fue 51","MUE 25"
"fue 52","MUE 36"
"fue 53","MUE 27"
