"fue","MUE"
"fue 3","MUE 28"
"fue 6","MUE 27"
"fue 9","MUE 8"
"fue 12","MUE 34"
"fue 14","MUE 4"
"fue 15","MUE 29"
"fue 16","MUE 17"
"fue 19","MUE 23"
"fue 21","MUE 19"
"fue 22","MUE 12"
"fue 23","MUE 6"
"fue 24","MUE 20"
"fue 25","MUE 2"
"fue 26","MUE 25"
"fue 29","MUE 15"
"fue 31","MUE 18"
"fue 38","MUE 14"
"fue 39","MUE 9"
"fue 40","MUE 21"
"fue 41","MUE 35"
"fue 42","MUE 30"
"fue 44","MUE 3"
"fue 46","MUE 24"
"fue 48","MUE 11"
"fue 54","MUE 32"
"fue 56","MUE 31"
"fue 57","MUE 16"
"fue 61","MUE 10"
"fue 62","MUE 13"
"fue 63","MUE 22"
"fue 65","MUE 33"
"fue 66","MUE 26"
"fue 69","MUE 7"
"fue 70","MUE 1"
"fue 75","MUE 5"
"fue 77","MUE 36"
