"fue","MUE"
"fue 4","MUE 15"
"fue 5","MUE 2"
"fue 7","MUE 34"
"fue 8","MUE 10"
"fue 13","MUE 5"
"fue 14","MUE 36"
"fue 20","MUE 11"
"fue 21","MUE 26"
"fue 24","MUE 12"
"fue 25","MUE 22"
"fue 31","MUE 31"
"fue 33","MUE 3"
"fue 34","MUE 30"
"fue 39","MUE 21"
"fue 44","MUE 25"
"fue 46","MUE 16"
"fue 47","MUE 19"
"fue 51","MUE 14"
"fue 55","MUE 9"
"fue 56","MUE 4"
"fue 57","MUE 13"
"fue 58","MUE 1"
"fue 61","MUE 28"
"fue 62","MUE 33"
"fue 65","MUE 27"
"fue 66","MUE 17"
"fue 68","MUE 6"
"fue 71","MUE 20"
"fue 73","MUE 29"
"fue 74","MUE 32"
"fue 77","MUE 18"
"fue 78","MUE 24"
"fue 79","MUE 35"
"fue 80","MUE 8"
"fue 82","MUE 23"
"fue 83","MUE 7"
