"fue","MUE"
"fue 2","MUE 21"
"fue 5","MUE 1"
"fue 6","MUE 11"
"fue 9","MUE 7"
"fue 10","MUE 17"
"fue 11","MUE 4"
"fue 12","MUE 35"
"fue 13","MUE 29"
"fue 14","MUE 5"
"fue 15","MUE 27"
"fue 17","MUE 36"
"fue 18","MUE 25"
"fue 20","MUE 20"
"fue 21","MUE 23"
"fue 22","MUE 31"
"fue 23","MUE 10"
"fue 24","MUE 12"
"fue 27","MUE 28"
"fue 28","MUE 33"
"fue 29","MUE 24"
"fue 31","MUE 18"
"fue 33","MUE 8"
"fue 34","MUE 9"
"fue 35","MUE 30"
"fue 36","MUE 14"
"fue 37","MUE 34"
"fue 42","MUE 13"
"fue 44","MUE 3"
"fue 46","MUE 19"
"fue 48","MUE 16"
"fue 49","MUE 32"
"fue 50","MUE 6"
"fue 51","MUE 22"
"fue 52","MUE 15"
"fue 53","MUE 26"
"fue 54","MUE 2"
