"fue","MUE"
"fue 2","MUE 21"
"fue 3","MUE 22"
"fue 5","MUE 25"
"fue 6","MUE 29"
"fue 7","MUE 10"
"fue 8","MUE 6"
"fue 11","MUE 28"
"fue 12","MUE 27"
"fue 14","MUE 7"
"fue 15","MUE 36"
"fue 17","MUE 15"
"fue 18","MUE 13"
"fue 19","MUE 18"
"fue 20","MUE 16"
"fue 22","MUE 14"
"fue 24","MUE 31"
"fue 27","MUE 26"
"fue 29","MUE 17"
"fue 31","MUE 19"
"fue 33","MUE 20"
"fue 36","MUE 5"
"fue 38","MUE 30"
"fue 42","MUE 2"
"fue 43","MUE 23"
"fue 44","MUE 3"
"fue 45","MUE 4"
"fue 46","MUE 24"
"fue 47","MUE 12"
"fue 49","MUE 11"
"fue 50","MUE 8"
"fue 51","MUE 35"
"fue 53","MUE 1"
"fue 54","MUE 9"
"fue 55","MUE 33"
"fue 56","MUE 32"
"fue 60","MUE 34"
