"fue","MUE"
"fue 4","MUE 12"
"fue 7","MUE 23"
"fue 8","MUE 13"
"fue 13","MUE 24"
"fue 16","MUE 7"
"fue 19","MUE 26"
"fue 20","MUE 32"
"fue 21","MUE 29"
"fue 22","MUE 18"
"fue 27","MUE 31"
"fue 30","MUE 3"
"fue 31","MUE 6"
"fue 32","MUE 10"
"fue 33","MUE 36"
"fue 36","MUE 34"
"fue 37","MUE 8"
"fue 40","MUE 19"
"fue 41","MUE 11"
"fue 44","MUE 22"
"fue 46","MUE 9"
"fue 47","MUE 14"
"fue 56","MUE 30"
"fue 57","MUE 33"
"fue 58","MUE 20"
"fue 61","MUE 21"
"fue 64","MUE 35"
"fue 66","MUE 15"
"fue 67","MUE 25"
"fue 70","MUE 2"
"fue 73","MUE 28"
"fue 76","MUE 16"
"fue 80","MUE 27"
"fue 81","MUE 17"
"fue 82","MUE 1"
"fue 83","MUE 4"
"fue 89","MUE 5"
