"fue","MUE"
"fue 3","MUE 23"
"fue 9","MUE 13"
"fue 12","MUE 10"
"fue 16","MUE 26"
"fue 24","MUE 24"
"fue 28","MUE 35"
"fue 30","MUE 21"
"fue 31","MUE 36"
"fue 32","MUE 12"
"fue 36","MUE 4"
"fue 38","MUE 7"
"fue 39","MUE 18"
"fue 41","MUE 15"
"fue 42","MUE 17"
"fue 43","MUE 20"
"fue 45","MUE 25"
"fue 46","MUE 32"
"fue 47","MUE 30"
"fue 48","MUE 29"
"fue 49","MUE 34"
"fue 52","MUE 31"
"fue 53","MUE 22"
"fue 54","MUE 28"
"fue 56","MUE 8"
"fue 57","MUE 11"
"fue 58","MUE 14"
"fue 59","MUE 33"
"fue 61","MUE 19"
"fue 62","MUE 16"
"fue 66","MUE 9"
"fue 74","MUE 6"
"fue 76","MUE 2"
"fue 77","MUE 27"
"fue 78","MUE 1"
"fue 80","MUE 3"
"fue 84","MUE 5"
