"fue","MUE"
"fue 1","MUE 3"
"fue 2","MUE 22"
"fue 3","MUE 29"
"fue 4","MUE 12"
"fue 6","MUE 11"
"fue 7","MUE 16"
"fue 21","MUE 20"
"fue 22","MUE 8"
"fue 23","MUE 2"
"fue 27","MUE 13"
"fue 28","MUE 7"
"fue 32","MUE 26"
"fue 33","MUE 30"
"fue 38","MUE 28"
"fue 40","MUE 24"
"fue 41","MUE 5"
"fue 42","MUE 18"
"fue 43","MUE 33"
"fue 44","MUE 34"
"fue 45","MUE 21"
"fue 46","MUE 19"
"fue 47","MUE 31"
"fue 48","MUE 32"
"fue 51","MUE 14"
"fue 53","MUE 17"
"fue 55","MUE 23"
"fue 56","MUE 27"
"fue 57","MUE 25"
"fue 59","MUE 10"
"fue 62","MUE 4"
"fue 63","MUE 35"
"fue 68","MUE 6"
"fue 69","MUE 36"
"fue 76","MUE 15"
"fue 77","MUE 1"
"fue 78","MUE 9"
